"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_srs","se_beta0_srs","beta1_srs","se_beta1_srs","beta0_bcc","se_beta0_bcc","beta1_bcc","se_beta1_bcc","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_resid","se_beta0_resid","beta1_resid","se_beta1_resid","ppv"
"11422-65",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112073602759127,0.282352941176471,-2.24626914251554,0.00313792035117459,0.157307121067683,0.00468464105215735,-2.24599283589981,0.00314640593011545,0.157447318704646,0.00476041829822435,-2.24663113875402,0.00313682150173588,0.15694832245232,0.00471684052204505,-2.24638813947362,0.00320798814152692,0.157045431898575,0.0047813352012187,0.652173913043478
"11422-66",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111422723164746,0.294776119402985,-2.24380833542485,0.00291649747287399,0.154243457384477,0.0052072839583294,-2.24314210162737,0.00294802922395457,0.155762590013846,0.00535228870659705,-2.24329536244011,0.00292382747834868,0.155275091607971,0.00530413866652252,-2.24305049008278,0.00301077548702295,0.155622088213624,0.00548102935134617,0.606965174129353
"11422-67",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111315877756739,0.286231884057971,-2.24554371726476,0.00295021998366199,0.155775881590063,0.0050645366549014,-2.24529405242913,0.003011482227623,0.155705720644039,0.00501371451277267,-2.24552932531874,0.00297410758678637,0.155673613155355,0.0051921909747084,-2.24551816654299,0.00307362906833856,0.155597726638304,0.00519380926689079,0.590673575129534
"11422-68",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112169977296857,0.272,-2.24816884669692,0.00313491090233418,0.160821540629514,0.00457437590138099,-2.24774122685187,0.00318502398624318,0.160261890666556,0.00461998210293359,-2.24841449849651,0.0031328751325868,0.161185348572891,0.00457265096044209,-2.24843609588737,0.00327037960745655,0.160905582433053,0.00461410823090813,0.673076923076923
"11422-69",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112319897247541,0.329365079365079,-2.24346268564109,0.00321738786892634,0.146000639468568,0.00487211403037274,-2.24401250592119,0.00327635128930082,0.14616276389697,0.00481100755941311,-2.2429306363173,0.00323975171209306,0.146814664886496,0.00491149616149829,-2.24374609664652,0.00340017373154225,0.146149074592406,0.00502044567938837,0.624434389140271
"11422-70",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111341622543071,0.305147058823529,-2.24423881053415,0.00298189361817238,0.159574979647585,0.00524768498910631,-2.2446436077136,0.00300085729797829,0.159027496004532,0.0051897920124664,-2.24466053586378,0.0029754791832734,0.159051537640264,0.00516261693869914,-2.24453420794658,0.00303198199969027,0.159020021880522,0.00525042434072007,0.587064676616915
"11422-71",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111811541396168,0.317829457364341,-2.24553950424501,0.00311898826296064,0.150271692739093,0.00506816868507115,-2.24600467799479,0.00312893110068557,0.149896743907354,0.00497275895967644,-2.24537600244343,0.00310683386537754,0.149289906818992,0.00496778573227002,-2.24582369550719,0.00323739345192369,0.149828168028163,0.00510916307289666,0.616822429906542
"11422-72",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11130994175775,0.347169811320755,-2.24679336360948,0.00301508591168811,0.153109265704468,0.0049363221063907,-2.24627298702149,0.0030484391904629,0.153751049852485,0.00496218938505816,-2.24600068726246,0.0030378589221082,0.155125641607573,0.00507924795944067,-2.24586041364769,0.00313564978777596,0.155127830123747,0.00521483391573572,0.576036866359447
"11422-73",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111471452765636,0.277992277992278,-2.24968869695381,0.00304595409689962,0.158548418090831,0.0050345117290919,-2.24983671857176,0.00306520274064245,0.158372247891356,0.0050476962984325,-2.25025687350322,0.00304679367876059,0.157859927370926,0.00496350253113507,-2.24998559588837,0.00313789961049899,0.157953527936835,0.00506915259330221,0.645320197044335
"11422-74",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111195865015066,0.293893129770992,-2.24924384536262,0.003105196167182,0.156972861926083,0.00493518724224125,-2.24906448299871,0.0030915182103465,0.156419772471377,0.0048805629294409,-2.24905928781446,0.00302993696082553,0.157491308133395,0.0049097022092147,-2.24895760280489,0.00322826287823868,0.157444005878615,0.00500165631536347,0.624390243902439
"11422-75",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111785629445743,0.33203125,-2.24653272670013,0.00311856936354738,0.154973215207635,0.0049970167912735,-2.24692980583519,0.00314448756175903,0.154344531302938,0.00492187041024777,-2.24634532886192,0.00311989752079082,0.15508558958627,0.00500011119507233,-2.24678999936425,0.00320917419818071,0.154482722072099,0.00503164362425619,0.611872146118721
"11422-76",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112669458724183,0.312252964426877,-2.2409276084323,0.00308563934423835,0.156846734049527,0.00479514889552541,-2.24142085464783,0.0031605626263296,0.156617804064694,0.0048512177251736,-2.24132906010764,0.00315117819286356,0.15671414031012,0.00487997427103997,-2.24154558921604,0.00322986945763831,0.15639021574984,0.00490210131713759,0.634259259259259
"11422-77",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111411522102888,0.304029304029304,-2.24108354425217,0.00297454911578705,0.148562594303802,0.00547996504428946,-2.24154464019974,0.00305955744554013,0.148193600306637,0.00548530162333058,-2.24023098014536,0.00298958269425041,0.149382893406346,0.00546773349346715,-2.24149993548416,0.00311093134751589,0.148027685625457,0.00562937058939413,0.585
"11422-78",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111469719371838,0.271698113207547,-2.24544333325212,0.0030540730914174,0.15281096275429,0.00500887209966643,-2.24563064096026,0.00306637093174733,0.152871420164819,0.00505066966328893,-2.24624257703033,0.00302055201545538,0.151645600983177,0.00493265353201204,-2.24549622764896,0.00312886419218645,0.152845484169326,0.0051606932265169,0.634517766497462
"11422-79",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111357775064041,0.336996336996337,-2.2425561733036,0.00300174291752298,0.156346000795298,0.00508478269810906,-2.24263578421169,0.00302045430214924,0.156227297448003,0.00507463463543183,-2.24294521461068,0.00293813174372589,0.15478177193218,0.00496229398796834,-2.24262853372791,0.00308626191169585,0.156034589172221,0.00513421407171311,0.559808612440191
"11422-80",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111097670782779,0.26865671641791,-2.2479625356218,0.00294757581667723,0.160577171950448,0.00520803052248916,-2.24835264920544,0.00298404929890778,0.158334795604215,0.00525560811833827,-2.24787088603861,0.00294163353721476,0.160578097025644,0.00533019067371419,-2.24783313060996,0.00302863992142947,0.160538916862225,0.00536864540016005,0.628865979381443
"11422-81",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111446411656643,0.296153846153846,-2.24758363863259,0.00304423810688927,0.15448245072076,0.00506988885808291,-2.24804298264417,0.00304066556935425,0.153036572491697,0.00504998884573383,-2.24807537558528,0.00302512620476084,0.153936586677662,0.00507046250061449,-2.24765427646551,0.00311207556603834,0.154278386596654,0.00521117765404167,0.628019323671498
"11422-82",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111626690954076,0.303370786516854,-2.24395037578645,0.00307056495309211,0.155395105362357,0.00501370253821615,-2.24487089992749,0.00305498935268297,0.154992966643411,0.00504951061350998,-2.24508322039875,0.00303880126673787,0.15474501878578,0.0049636825867851,-2.24496646166258,0.00312176910342378,0.154668906287044,0.00506433090912724,0.602941176470588
"11422-83",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.113121601942432,0.336134453781513,-2.24274524498528,0.00324828745847806,0.160699391158105,0.00449023644087559,-2.24341704096387,0.00327466228465484,0.160439527151362,0.00448493301845491,-2.24340777482532,0.00328577612959064,0.160162614681901,0.0045105661268747,-2.24307828724831,0.003381392514467,0.160639908325032,0.00453053545316744,0.655172413793103
"11422-84",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112259610298918,0.300395256916996,-2.24338365509063,0.00314703873379264,0.153628218181878,0.00482854646567536,-2.2426517793246,0.00310907704481446,0.153421169720401,0.00486365121996832,-2.24349872692183,0.00307251608999659,0.153491140626234,0.00484610357948887,-2.24332472641618,0.00320779052905551,0.15346380287744,0.0049284899284384,0.643192488262911
"11422-85",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.1131831818786,0.354700854700855,-2.24450271900903,0.00323947251538457,0.160540702827458,0.00474065300176146,-2.24468196609354,0.00324933870452144,0.160303384194634,0.00471978492514033,-2.24464583740551,0.00318984947311612,0.160222916487313,0.00479411649606259,-2.24455567996816,0.00332227224869512,0.160208033379618,0.00479471066354899,0.652719665271967
"11422-86",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112010600020043,0.326771653543307,-2.24393093632917,0.00317928239542523,0.149147590950566,0.00494027603620145,-2.24427219245307,0.00325754617422286,0.148664164965515,0.00513287440394271,-2.24485287680754,0.00319686779939646,0.147899622099799,0.00491880190918574,-2.24433854856277,0.00335331452520622,0.148360509332749,0.00521623090351343,0.621004566210046
"11422-87",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110846187042523,0.269372693726937,-2.25267579810554,0.00299894355226166,0.165611817516006,0.00484088455603202,-2.25319632919395,0.00304060663166728,0.164345620271907,0.00484864546375481,-2.25292844450824,0.00301872919111343,0.165214245249868,0.00488089128769692,-2.25274343903093,0.00307356740809065,0.165379645829275,0.00488792977887819,0.619791666666667
"11422-88",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111637555667431,0.374045801526718,-2.24414239985511,0.00305184436410206,0.15483688348616,0.00524880607791658,-2.24489160830091,0.00305863712859162,0.15443942740847,0.00509732481578515,-2.24474595908296,0.00306220455456051,0.154403536443534,0.00524897483965098,-2.24440943371785,0.00313937388534501,0.154612780155027,0.00543309253043702,0.566371681415929
"11422-89",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111511553149175,0.315589353612167,-2.24502145861083,0.00300900486421913,0.157851674211166,0.00513061526202874,-2.24545155793191,0.00302248131388366,0.156695940672088,0.00508430020550333,-2.24560905014773,0.0029984382263819,0.156828852167504,0.0050926589793559,-2.24496284620392,0.003086473127165,0.157796272231683,0.00528583076558443,0.604761904761905
"11422-90",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112007393374362,0.277566539923954,-2.24312346081111,0.00310913320595618,0.149299637684775,0.00494077577342985,-2.24310459210517,0.00315006071167553,0.149333643279804,0.0049295233072745,-2.24218054045556,0.00309867864671146,0.149666650710675,0.00483027882499525,-2.24309722911537,0.00329065854638685,0.149096028465874,0.00501431768393499,0.635
"11422-91",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110866330342042,0.318840579710145,-2.25061016077029,0.00305284553529093,0.162332456203813,0.00486677731110861,-2.25000863586577,0.00309036964628194,0.162440495336514,0.00488210017460098,-2.25078602829262,0.00303974353882291,0.162145437011525,0.00490505716670969,-2.25080458908287,0.00310834057346301,0.16197355534984,0.00487880799267652,0.564356435643564
"11422-92",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111744953110359,0.285714285714286,-2.24998062557637,0.00307336404958352,0.164803063519454,0.00473439419756535,-2.250024637356,0.00309907205251167,0.163730274464756,0.0046628749311967,-2.25029710403626,0.00306353749573562,0.164605165078406,0.00466918306467655,-2.24980976397167,0.00315979921839171,0.164867730602172,0.00476619371305443,0.639024390243902
"11422-93",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11227075287694,0.271653543307087,-2.24283443966055,0.00307483446272463,0.155038669900492,0.00481514372387515,-2.24219125938911,0.00312495332818519,0.156039304324332,0.00487294309030238,-2.24180313294449,0.00310296984006951,0.156079110469955,0.00485635997962172,-2.24237436706055,0.0031941890762099,0.155519009091496,0.00491801546665195,0.663414634146341
"11422-94",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111498619271374,0.337121212121212,-2.25032083825133,0.00306945058069607,0.167635945466311,0.00487650335437221,-2.25053913076919,0.00308570713001327,0.167325127612649,0.00488587634551013,-2.25032740412584,0.00305227676985204,0.167514673554556,0.00496782915130332,-2.25033164287963,0.00313545164681781,0.167437623497132,0.00492136023435454,0.586046511627907
"11422-95",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111383604457493,0.303703703703704,-2.2422656107909,0.00303537379734799,0.144934471115853,0.00549833714024266,-2.24186102795653,0.00300697335453861,0.145505383397076,0.00534885515104608,-2.24199266634751,0.00300735564721564,0.145365466518095,0.00549360113541716,-2.24211104168444,0.00312454199300225,0.145021613522508,0.00562144780916756,0.594059405940594
"11422-96",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111962352389712,0.288461538461538,-2.24513566769273,0.00301529271948855,0.164745728084023,0.00482596025269996,-2.24472580629013,0.00304141387225639,0.165393861092055,0.00493056769511127,-2.24473551444311,0.00300840108593217,0.165350188772749,0.00496322092977283,-2.2446910690585,0.00308082676241707,0.165271715363565,0.00499309368334156,0.634146341463415
"11422-97",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11176899727239,0.255725190839695,-2.24751544644444,0.00302344896291599,0.161341307107721,0.00492610261499178,-2.24750396311629,0.00304971541510848,0.161747528032335,0.00500250077176964,-2.24795427446647,0.00304927061259067,0.161398887204311,0.00501522014546827,-2.24789266168625,0.00313326493862723,0.161404778832915,0.00507726142081291,0.656410256410256
"11422-98",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110578072810329,0.23021582733813,-2.24956761644547,0.00291128407416064,0.15795741888972,0.00526868950930714,-2.24952677814499,0.00294592261126188,0.157871446608321,0.00520768814756868,-2.24978979183818,0.00294284785154937,0.157732534073356,0.00525543636462587,-2.24970969988904,0.00299972176135503,0.157662495424192,0.00534852159783836,0.636363636363636
"11422-99",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111238428486135,0.283018867924528,-2.24913196866345,0.00300249963447658,0.15815364463939,0.00520064896528789,-2.24904313764335,0.00302273308998639,0.158267370419212,0.0052150780751617,-2.24850387662529,0.00299059350541208,0.158270653266886,0.0053028479980132,-2.24905667040208,0.00310675776317519,0.158054681395502,0.0053403516177246,0.625
"11422-100",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111309864205004,0.347169811320755,-2.24969532332256,0.00310247302363203,0.158592107414025,0.00477713927766428,-2.25000011569625,0.00310708302739848,0.158206456519589,0.00482225719319848,-2.24961361645562,0.0031395653581562,0.158676262719664,0.00482127767247166,-2.24996861725641,0.00319734106210286,0.158143302729085,0.00481957767086392,0.576036866359447
"11422-101",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11110010245434,0.285714285714286,-2.25076351651309,0.00301254338121097,0.162855258518965,0.00501660818411461,-2.25106947024148,0.00301674682148618,0.161811100835839,0.00492818664918801,-2.25043485244788,0.00302470195721261,0.163394097567512,0.00512367016135762,-2.25046069417133,0.00308225822603237,0.163208710865275,0.00512347989969051,0.62
"11422-102",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11049837354984,0.284172661870504,-2.24979600743723,0.00289584247157176,0.156062875241933,0.00529730081676489,-2.24951838055688,0.00294171075200751,0.156441571982835,0.00559585170575308,-2.2503553663799,0.00291862387940908,0.154617935702087,0.00529297207183387,-2.24953048662346,0.00300826402516222,0.156246681885125,0.00566682368144127,0.586387434554974
"11422-103",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112371364670267,0.329317269076305,-2.2464609424569,0.00312855687355395,0.159132458832204,0.00478040061003497,-2.24635481315288,0.00319832959748624,0.159128463246338,0.00485929092953243,-2.24650696021543,0.00316562353767339,0.157238298043081,0.0047494072314485,-2.24637877327149,0.00331503674208292,0.15716939900765,0.00485575378145723,0.632286995515695
"11422-104",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111825328936396,0.30188679245283,-2.24607666286824,0.00303681244163483,0.164498620188914,0.00497358500826799,-2.24598269716803,0.00306519765009678,0.164634847599049,0.00497899176202055,-2.2459166908868,0.00303904669921808,0.164494898370071,0.004891657064637,-2.24613229979642,0.00313340793145963,0.164236933791461,0.00507137540104745,0.609756097560976
"11422-105",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112208089468806,0.294117647058824,-2.24547880388563,0.0031429904762503,0.15933939915624,0.0047145892390122,-2.24533965801147,0.00318949088585022,0.159142601983195,0.00478991175248097,-2.24530653043102,0.00317365130364629,0.159392449033657,0.00476259927488274,-2.24537770861347,0.00326997937646829,0.159115637282874,0.00486596053096086,0.642857142857143
"11422-106",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111578686474117,0.356060606060606,-2.24515516000511,0.00300868081115113,0.153719312475725,0.00525701032239813,-2.24581595791689,0.00307076760157642,0.153622254140786,0.00521788832547221,-2.24584477811891,0.00305250996445425,0.153419987981648,0.00511110556396382,-2.24589830862874,0.00316277641649241,0.153153591208172,0.00531550139687313,0.572727272727273
"11422-107",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111809634027238,0.270588235294118,-2.24495396194797,0.00308034618595434,0.153321626830527,0.00508857748018695,-2.24554224823089,0.00308037290760576,0.152070846229953,0.0049557240844969,-2.24541979670854,0.00303848703091652,0.152426535451899,0.00504480307596928,-2.24501776977157,0.00315246657451969,0.152971179886125,0.00517701894639124,0.661764705882353
"11422-108",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111443819562783,0.293233082706767,-2.24827203928251,0.00297379661887519,0.157136275533841,0.00515473858290257,-2.24805951971272,0.00303374469679463,0.156865197767413,0.00509276977052719,-2.24712130482565,0.00297524479297697,0.158341805772067,0.00513877825531364,-2.2478726330715,0.00311708238470132,0.157582407518093,0.00535041341187737,0.613861386138614
"11422-109",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111881668932363,0.25390625,-2.2474289855089,0.00311043928969181,0.154683405020476,0.00461513864607615,-2.24724185213125,0.00315330782152177,0.154712235858909,0.00467016681574129,-2.2472854876753,0.00311923260518499,0.154643116852085,0.00466334194205576,-2.24734195718535,0.003220638306079,0.154405735404526,0.00467304900340896,0.673366834170854
"11422-110",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111608027486541,0.326996197718631,-2.24310254493515,0.00305929956345687,0.149531183853284,0.00510360661979837,-2.24405562919009,0.00306084928187998,0.147839932686253,0.00509014148878776,-2.24335317536557,0.00303167165734247,0.149186732510483,0.00516233624680962,-2.2434667148071,0.00313363877887906,0.148821664967768,0.00527948780924256,0.596244131455399
"11422-111",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112327198281838,0.317647058823529,-2.24133780645518,0.00309003835227031,0.154767393949836,0.00473154270089105,-2.24121373479178,0.0031447434200574,0.155176149909412,0.00478780586214345,-2.24190270694746,0.0031163219185728,0.154366604453864,0.00474129700373938,-2.24180265271807,0.00320858851473426,0.154184295639846,0.00482678723396808,0.625
"11422-112",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112074778768358,0.258964143426295,-2.24860029854074,0.00313664088311655,0.162667802673654,0.00466601474207277,-2.24937508187514,0.00317964572701074,0.161613216296228,0.00468548485504901,-2.24947753450181,0.00316657380264371,0.161584314112593,0.00462317767547894,-2.2491092214627,0.00324451609895178,0.161987150561323,0.00471373763029178,0.681372549019608
